idstatefrom,idaction,idstateto,probability,reward
18,20,35,0.5,-150.4
18,20,37,0.1,-107.8
18,21,8,0.1,375.9
18,21,33,0.1,-31.599999999999994
18,21,34,0.1,-47.900000000000006
18,21,35,0.1,-128.4
18,21,36,0.5,-161.0
18,21,38,0.1,-113.1
18,22,9,0.1,370.6
18,22,34,0.1,-36.900000000000006
18,22,35,0.1,-53.2
18,22,36,0.1,-139.0
18,22,37,0.5,-171.6
18,22,39,0.1,-118.4
18,23,10,0.1,365.3
18,23,35,0.1,-42.2
18,23,36,0.1,-58.5
18,23,37,0.1,-149.6
18,23,38,0.5,-182.2
18,23,40,0.1,-123.7
18,24,11,0.1,360.0
18,24,36,0.1,-47.5
18,24,37,0.1,-63.8
18,24,38,0.1,-160.2
18,24,39,0.5,-192.8
18,24,41,0.1,-129.0
18,25,12,0.1,354.7
18,25,37,0.1,-52.80000000000001
18,25,38,0.1,-69.1
18,25,39,0.1,-170.8
18,25,40,0.5,-203.39999999999998
18,25,42,0.1,-134.3
18,26,13,0.1,349.4
18,26,38,0.1,-58.099999999999994
18,26,39,0.1,-74.4
18,26,40,0.1,-181.39999999999998
18,26,41,0.5,-214.0
18,26,43,0.1,-139.6
18,27,14,0.1,344.1
18,27,39,0.1,-63.400000000000006
18,27,40,0.1,-79.69999999999999
18,27,41,0.1,-192.0
18,27,42,0.5,-224.60000000000002
18,27,44,0.1,-144.9
18,28,15,0.1,338.8
18,28,40,0.1,-68.69999999999999
18,28,41,0.1,-85.0
18,28,42,0.1,-202.60000000000002
18,28,43,0.5,-235.2
18,28,45,0.1,-150.2
18,29,16,0.1,333.5
18,29,41,0.1,-74.0
18,29,42,0.1,-90.30000000000001
18,29,43,0.1,-213.2
18,29,44,0.5,-245.8
18,29,46,0.1,-155.5
18,30,17,0.1,328.2
18,30,42,0.1,-79.30000000000001
18,30,43,0.1,-95.6
18,30,44,0.1,-223.8
18,30,45,0.5,-256.4
18,30,47,0.1,-160.8
18,31,18,0.1,322.9
18,31,43,0.1,-84.6
18,31,44,0.1,-100.9
18,31,45,0.1,-234.39999999999998
18,31,46,0.5,-267.0
18,31,48,0.1,-166.1
18,32,19,0.1,317.6
18,32,44,0.1,-89.9
18,32,45,0.1,-106.19999999999999
18,32,46,0.1,-245.0
18,32,47,0.5,-277.6
18,32,49,0.1,-171.4
18,33,20,0.1,312.3
18,33,45,0.1,-95.19999999999999
18,33,46,0.1,-111.5
18,33,47,0.1,-255.60000000000002
18,33,48,0.5,-288.2
18,33,50,0.1,-176.7
18,34,21,0.1,307.0
18,34,46,0.1,-100.5
18,34,47,0.1,-116.80000000000001
18,34,48,0.1,-266.2
18,34,49,0.5,-298.8
18,34,51,0.1,-182.0
18,35,22,0.1,301.7
18,35,47,0.1,-105.80000000000001
18,35,48,0.1,-122.1
18,35,49,0.1,-276.8
18,35,50,0.5,-309.4
18,35,52,0.1,-187.3
18,36,23,0.1,296.4
18,36,48,0.1,-111.1
18,36,49,0.1,-127.4
18,36,50,0.1,-287.4
18,36,51,0.5,-320.0
18,36,53,0.1,-192.6
18,37,24,0.1,291.1
18,37,49,0.1,-116.4
18,37,50,0.1,-132.7
18,37,51,0.1,-298.0
18,37,52,0.5,-330.6
18,37,54,0.1,-197.9
18,38,25,0.1,285.8
18,38,50,0.1,-121.69999999999999
18,38,51,0.1,-138.0
18,38,52,0.1,-308.6
18,38,53,0.5,-341.2
18,38,55,0.1,-203.2
18,39,26,0.1,280.5
18,39,51,0.1,-127.0
18,39,52,0.1,-143.3
18,39,53,0.1,-319.2
18,39,54,0.5,-351.8
18,39,56,0.1,-208.5
18,40,27,0.1,275.2
18,40,52,0.1,-132.3
18,40,53,0.1,-148.6
18,40,54,0.1,-329.8
18,40,55,0.5,-362.4
18,40,57,0.1,-213.8
18,41,28,0.1,269.9
18,41,53,0.1,-137.6
18,41,54,0.1,-153.9
18,41,55,0.1,-340.4
18,41,56,0.5,-373.0
18,41,58,0.1,-219.1
18,42,29,0.1,264.6
18,42,54,0.1,-142.9
18,42,55,0.1,-159.2
18,42,56,0.1,-351.0
18,42,57,0.5,-383.6
18,42,59,0.1,-224.4
18,43,30,0.1,259.3
18,43,55,0.1,-148.2
18,43,56,0.1,-164.5
18,43,57,0.1,-361.6
18,43,58,0.5,-394.2
18,43,60,0.1,-229.7
18,44,31,0.1,254.0
18,44,56,0.1,-153.5
18,44,57,0.1,-169.8
18,44,58,0.1,-372.2
18,44,59,0.5,-404.8
18,44,61,0.1,-235.0
18,45,32,0.1,248.7
18,45,57,0.1,-158.8
18,45,58,0.1,-175.1
18,45,59,0.1,-382.8
18,45,60,0.5,-415.4
18,45,62,0.1,-240.3
18,46,33,0.1,243.4
18,46,58,0.1,-164.1
18,46,59,0.1,-180.4
18,46,60,0.1,-393.4
18,46,61,0.5,-426.0
18,46,63,0.1,-245.6
18,47,34,0.1,238.1
18,47,59,0.1,-169.4
18,47,60,0.1,-185.7
18,47,61,0.1,-404.0
18,47,62,0.5,-436.6
18,47,64,0.1,-250.9
18,48,35,0.1,232.8
18,48,60,0.1,-174.7
18,48,61,0.1,-191.0
18,48,62,0.1,-414.6
18,48,63,0.5,-447.2
18,48,65,0.1,-256.2
18,49,36,0.1,227.5
18,49,61,0.1,-180.0
18,49,62,0.1,-196.3
18,49,63,0.1,-425.20000000000005
18,49,64,0.5,-457.79999999999995
18,49,66,0.1,-261.5
18,50,37,0.1,222.2
18,50,62,0.1,-185.3
18,50,63,0.1,-201.60000000000002
18,50,64,0.1,-435.79999999999995
18,50,65,0.5,-468.4
18,50,67,0.1,-266.8
18,51,38,0.1,216.89999999999998
18,51,63,0.1,-190.60000000000002
18,51,64,0.1,-206.89999999999998
18,51,65,0.1,-446.4
18,51,66,0.5,-479.0
18,51,68,0.1,-272.1
19,1,1,0.1,288.0
19,1,14,0.1,76.1
19,1,15,0.1,59.8
19,1,16,0.1,87.0
19,1,17,0.5,54.4
19,1,19,0.1,-5.3999999999999995
19,2,1,0.1,297.0
19,2,15,0.1,68.8
19,2,16,0.1,52.5
19,2,17,0.1,72.4
19,2,18,0.5,39.8
19,2,20,0.1,-12.7
19,3,1,0.1,308.0
19,3,16,0.1,63.5
19,3,17,0.1,47.2
19,3,18,0.1,61.8
19,3,19,0.5,29.200000000000003
19,3,21,0.1,-18.0
19,4,1,0.1,319.0
19,4,17,0.1,58.2
19,4,18,0.1,41.9
19,4,19,0.1,51.2
19,4,20,0.5,18.6
19,4,22,0.1,-23.3
19,5,1,0.1,330.0
19,5,18,0.1,52.9
19,5,19,0.1,36.6
19,5,20,0.1,40.6
19,5,21,0.5,8.0
19,5,23,0.1,-28.6
19,6,1,0.1,341.0
19,6,19,0.1,47.6
19,6,20,0.1,31.299999999999997
19,6,21,0.1,30.0
19,6,22,0.5,-2.5999999999999943
19,6,24,0.1,-33.9
19,7,1,0.1,352.0
19,7,20,0.1,42.3
19,7,21,0.1,26.0
19,7,22,0.1,19.400000000000006
19,7,23,0.5,-13.200000000000003
19,7,25,0.1,-39.2
19,8,1,0.1,363.0
19,8,21,0.1,37.0
19,8,22,0.1,20.700000000000003
19,8,23,0.1,8.799999999999997
19,8,24,0.5,-23.799999999999997
19,8,26,0.1,-44.5
19,9,1,0.1,374.0
19,9,22,0.1,31.700000000000003
19,9,23,0.1,15.399999999999999
19,9,24,0.1,-1.7999999999999972
19,9,25,0.5,-34.400000000000006
19,9,27,0.1,-49.8
19,10,1,0.1,385.0
19,10,23,0.1,26.4
19,10,24,0.1,10.100000000000001
19,10,25,0.1,-12.400000000000006
19,10,26,0.5,-45.0
19,10,28,0.1,-55.1
19,11,1,0.1,396.0
19,11,24,0.1,21.1
19,11,25,0.1,4.799999999999997
19,11,26,0.1,-23.0
19,11,27,0.5,-55.599999999999994
19,11,29,0.1,-60.4
19,12,1,0.1,407.0
19,12,25,0.1,15.799999999999997
19,12,26,0.1,-0.5
19,12,27,0.1,-33.599999999999994
19,12,28,0.5,-66.19999999999999
19,12,30,0.1,-65.7
19,13,1,0.1,418.0
19,13,26,0.1,10.5
19,13,27,0.1,-5.799999999999997
19,13,28,0.1,-44.19999999999999
19,13,29,0.5,-76.80000000000001
19,13,31,0.1,-71.0
19,14,2,0.1,412.7
19,14,27,0.1,5.200000000000003
19,14,28,0.1,-11.099999999999994
19,14,29,0.1,-54.80000000000001
19,14,30,0.5,-87.4
19,14,32,0.1,-76.3
19,15,3,0.1,407.4
19,15,28,0.1,-0.09999999999999432
19,15,29,0.1,-16.400000000000006
19,15,30,0.1,-65.4
19,15,31,0.5,-98.0
19,15,33,0.1,-81.6
19,16,4,0.1,402.1
19,16,29,0.1,-5.400000000000006
19,16,30,0.1,-21.700000000000003
19,16,31,0.1,-76.0
19,16,32,0.5,-108.6
19,16,34,0.1,-86.9
19,17,5,0.1,396.8
19,17,30,0.1,-10.700000000000003
19,17,31,0.1,-27.0
19,17,32,0.1,-86.6
19,17,33,0.5,-119.19999999999999
19,17,35,0.1,-92.2
19,18,6,0.1,391.5
19,18,31,0.1,-16.0
19,18,32,0.1,-32.3
19,18,33,0.1,-97.19999999999999
19,18,34,0.5,-129.8
19,18,36,0.1,-97.5
19,19,7,0.1,386.2
19,19,32,0.1,-21.299999999999997
19,19,33,0.1,-37.599999999999994
19,19,34,0.1,-107.80000000000001
19,19,35,0.5,-140.4
19,19,37,0.1,-102.8
19,20,8,0.1,380.9
19,20,33,0.1,-26.599999999999994
19,20,34,0.1,-42.900000000000006
19,20,35,0.1,-118.4
19,20,36,0.5,-151.0
19,20,38,0.1,-108.1
19,21,9,0.1,375.6
19,21,34,0.1,-31.900000000000006
19,21,35,0.1,-48.2
19,21,36,0.1,-129.0
19,21,37,0.5,-161.6
19,21,39,0.1,-113.4
19,22,10,0.1,370.3
19,22,35,0.1,-37.2
19,22,36,0.1,-53.5
19,22,37,0.1,-139.6
19,22,38,0.5,-172.2
19,22,40,0.1,-118.7
19,23,11,0.1,365.0
19,23,36,0.1,-42.5
19,23,37,0.1,-58.8
19,23,38,0.1,-150.2
19,23,39,0.5,-182.8
19,23,41,0.1,-124.0
19,24,12,0.1,359.7
19,24,37,0.1,-47.8
19,24,38,0.1,-64.1
19,24,39,0.1,-160.8
19,24,40,0.5,-193.39999999999998
19,24,42,0.1,-129.3
19,25,13,0.1,354.4
19,25,38,0.1,-53.099999999999994
19,25,39,0.1,-69.4
19,25,40,0.1,-171.39999999999998
19,25,41,0.5,-204.0
19,25,43,0.1,-134.6
19,26,14,0.1,349.1
19,26,39,0.1,-58.400000000000006
19,26,40,0.1,-74.69999999999999
19,26,41,0.1,-182.0
19,26,42,0.5,-214.60000000000002
19,26,44,0.1,-139.9
19,27,15,0.1,343.8
19,27,40,0.1,-63.69999999999999
19,27,41,0.1,-80.0
19,27,42,0.1,-192.60000000000002
19,27,43,0.5,-225.2
19,27,45,0.1,-145.2
19,28,16,0.1,338.5
19,28,41,0.1,-69.0
19,28,42,0.1,-85.30000000000001
19,28,43,0.1,-203.2
19,28,44,0.5,-235.8
19,28,46,0.1,-150.5
19,29,17,0.1,333.2
19,29,42,0.1,-74.30000000000001
19,29,43,0.1,-90.6
19,29,44,0.1,-213.8
19,29,45,0.5,-246.39999999999998
19,29,47,0.1,-155.8
19,30,18,0.1,327.9
19,30,43,0.1,-79.6
19,30,44,0.1,-95.9
19,30,45,0.1,-224.39999999999998
19,30,46,0.5,-257.0
19,30,48,0.1,-161.1
19,31,19,0.1,322.6
19,31,44,0.1,-84.9
19,31,45,0.1,-101.19999999999999
19,31,46,0.1,-235.0
19,31,47,0.5,-267.6
19,31,49,0.1,-166.4
19,32,20,0.1,317.3
19,32,45,0.1,-90.19999999999999
19,32,46,0.1,-106.5
19,32,47,0.1,-245.60000000000002
19,32,48,0.5,-278.2
19,32,50,0.1,-171.7
19,33,21,0.1,312.0
19,33,46,0.1,-95.5
19,33,47,0.1,-111.80000000000001
19,33,48,0.1,-256.2
19,33,49,0.5,-288.8
19,33,51,0.1,-177.0
19,34,22,0.1,306.7
19,34,47,0.1,-100.80000000000001
19,34,48,0.1,-117.1
19,34,49,0.1,-266.8
19,34,50,0.5,-299.4
19,34,52,0.1,-182.3
19,35,23,0.1,301.4
19,35,48,0.1,-106.1
19,35,49,0.1,-122.4
19,35,50,0.1,-277.4
19,35,51,0.5,-310.0
19,35,53,0.1,-187.6
19,36,24,0.1,296.1
19,36,49,0.1,-111.4
19,36,50,0.1,-127.69999999999999
19,36,51,0.1,-288.0
19,36,52,0.5,-320.6
19,36,54,0.1,-192.9
19,37,25,0.1,290.8
19,37,50,0.1,-116.69999999999999
19,37,51,0.1,-133.0
19,37,52,0.1,-298.6
19,37,53,0.5,-331.2
19,37,55,0.1,-198.2
19,38,26,0.1,285.5
19,38,51,0.1,-122.0
19,38,52,0.1,-138.3
19,38,53,0.1,-309.2
19,38,54,0.5,-341.8
19,38,56,0.1,-203.5
19,39,27,0.1,280.2
19,39,52,0.1,-127.30000000000001
19,39,53,0.1,-143.6
19,39,54,0.1,-319.8
19,39,55,0.5,-352.4
19,39,57,0.1,-208.8
19,40,28,0.1,274.9
19,40,53,0.1,-132.6
19,40,54,0.1,-148.9
19,40,55,0.1,-330.4
19,40,56,0.5,-363.0
19,40,58,0.1,-214.1
19,41,29,0.1,269.6
19,41,54,0.1,-137.9
19,41,55,0.1,-154.2
19,41,56,0.1,-341.0
19,41,57,0.5,-373.6
19,41,59,0.1,-219.4
19,42,30,0.1,264.3
19,42,55,0.1,-143.2
19,42,56,0.1,-159.5
19,42,57,0.1,-351.6
19,42,58,0.5,-384.2
19,42,60,0.1,-224.7
19,43,31,0.1,259.0
19,43,56,0.1,-148.5
19,43,57,0.1,-164.8
19,43,58,0.1,-362.2
19,43,59,0.5,-394.8
19,43,61,0.1,-230.0
19,44,32,0.1,253.7
19,44,57,0.1,-153.8
19,44,58,0.1,-170.1
19,44,59,0.1,-372.8
19,44,60,0.5,-405.4
19,44,62,0.1,-235.3
19,45,33,0.1,248.4
19,45,58,0.1,-159.1
19,45,59,0.1,-175.4
19,45,60,0.1,-383.4
19,45,61,0.5,-416.0
19,45,63,0.1,-240.6
19,46,34,0.1,243.1
19,46,59,0.1,-164.4
19,46,60,0.1,-180.7
19,46,61,0.1,-394.0
19,46,62,0.5,-426.6
19,46,64,0.1,-245.9
19,47,35,0.1,237.8
19,47,60,0.1,-169.7
19,47,61,0.1,-186.0
19,47,62,0.1,-404.6
19,47,63,0.5,-437.2
19,47,65,0.1,-251.2
19,48,36,0.1,232.5
19,48,61,0.1,-175.0
19,48,62,0.1,-191.3
19,48,63,0.1,-415.2
19,48,64,0.5,-447.8
19,48,66,0.1,-256.5
19,49,37,0.1,227.2
19,49,62,0.1,-180.3
19,49,63,0.1,-196.60000000000002
19,49,64,0.1,-425.79999999999995
19,49,65,0.5,-458.4
19,49,67,0.1,-261.8
19,50,38,0.1,221.89999999999998
19,50,63,0.1,-185.60000000000002
19,50,64,0.1,-201.89999999999998
19,50,65,0.1,-436.4
19,50,66,0.5,-469.0
19,50,68,0.1,-267.1
19,51,39,0.1,216.60000000000002
19,51,64,0.1,-190.89999999999998
19,51,65,0.1,-207.2
19,51,66,0.1,-447.0
19,51,67,0.5,-479.6
19,51,69,0.1,-272.4
20,1,1,0.1,304.0
20,1,15,0.1,75.8
20,1,16,0.1,59.5
20,1,17,0.1,86.4
20,1,18,0.5,53.8
20,1,20,0.1,-5.7
20,2,1,0.1,313.0
20,2,16,0.1,68.5
20,2,17,0.1,52.2
20,2,18,0.1,71.8
20,2,19,0.5,39.2
20,2,21,0.1,-13.0
20,3,1,0.1,324.0
20,3,17,0.1,63.2
20,3,18,0.1,46.9
20,3,19,0.1,61.2
20,3,20,0.5,28.6
20,3,22,0.1,-18.3
20,4,1,0.1,335.0
20,4,18,0.1,57.9
20,4,19,0.1,41.6
20,4,20,0.1,50.6
20,4,21,0.5,18.0
20,4,23,0.1,-23.6
20,5,1,0.1,346.0
20,5,19,0.1,52.6
20,5,20,0.1,36.3
20,5,21,0.1,40.0
20,5,22,0.5,7.399999999999999
20,5,24,0.1,-28.9
20,6,1,0.1,357.0
20,6,20,0.1,47.3
20,6,21,0.1,31.0
20,6,22,0.1,29.400000000000006
20,6,23,0.5,-3.200000000000003
20,6,25,0.1,-34.2
20,7,1,0.1,368.0
20,7,21,0.1,42.0
20,7,22,0.1,25.700000000000003
20,7,23,0.1,18.799999999999997
20,7,24,0.5,-13.799999999999997
20,7,26,0.1,-39.5
20,8,1,0.1,379.0
20,8,22,0.1,36.7
20,8,23,0.1,20.4
20,8,24,0.1,8.200000000000003
20,8,25,0.5,-24.400000000000006
20,8,27,0.1,-44.8
20,9,1,0.1,390.0
20,9,23,0.1,31.4
20,9,24,0.1,15.100000000000001
20,9,25,0.1,-2.4000000000000057
20,9,26,0.5,-35.0
20,9,28,0.1,-50.1
20,10,1,0.1,401.0
20,10,24,0.1,26.1
20,10,25,0.1,9.799999999999997
20,10,26,0.1,-13.0
20,10,27,0.5,-45.599999999999994
20,10,29,0.1,-55.4
20,11,1,0.1,412.0
20,11,25,0.1,20.799999999999997
20,11,26,0.1,4.5
20,11,27,0.1,-23.599999999999994
20,11,28,0.5,-56.2
20,11,30,0.1,-60.7
20,12,1,0.1,423.0
20,12,26,0.1,15.5
20,12,27,0.1,-0.7999999999999972
20,12,28,0.1,-34.19999999999999
20,12,29,0.5,-66.80000000000001
20,12,31,0.1,-66.0
20,13,2,0.1,417.7
20,13,27,0.1,10.200000000000003
20,13,28,0.1,-6.099999999999994
20,13,29,0.1,-44.80000000000001
20,13,30,0.5,-77.4
20,13,32,0.1,-71.3
20,14,3,0.1,412.4
20,14,28,0.1,4.900000000000006
20,14,29,0.1,-11.400000000000006
20,14,30,0.1,-55.400000000000006
20,14,31,0.5,-88.0
20,14,33,0.1,-76.6
20,15,4,0.1,407.1
20,15,29,0.1,-0.4000000000000057
20,15,30,0.1,-16.700000000000003
20,15,31,0.1,-66.0
20,15,32,0.5,-98.6
20,15,34,0.1,-81.9
20,16,5,0.1,401.8
20,16,30,0.1,-5.700000000000003
20,16,31,0.1,-22.0
20,16,32,0.1,-76.6
20,16,33,0.5,-109.19999999999999
20,16,35,0.1,-87.2
20,17,6,0.1,396.5
20,17,31,0.1,-11.0
20,17,32,0.1,-27.299999999999997
20,17,33,0.1,-87.19999999999999
20,17,34,0.5,-119.80000000000001
20,17,36,0.1,-92.5
20,18,7,0.1,391.2
20,18,32,0.1,-16.299999999999997
20,18,33,0.1,-32.599999999999994
20,18,34,0.1,-97.80000000000001
20,18,35,0.5,-130.4
20,18,37,0.1,-97.8
20,19,8,0.1,385.9
20,19,33,0.1,-21.599999999999994
20,19,34,0.1,-37.900000000000006
20,19,35,0.1,-108.4
20,19,36,0.5,-141.0
20,19,38,0.1,-103.1
20,20,9,0.1,380.6
20,20,34,0.1,-26.900000000000006
20,20,35,0.1,-43.2
20,20,36,0.1,-119.0
20,20,37,0.5,-151.6
20,20,39,0.1,-108.4
20,21,10,0.1,375.3
20,21,35,0.1,-32.2
20,21,36,0.1,-48.5
20,21,37,0.1,-129.6
20,21,38,0.5,-162.2
20,21,40,0.1,-113.7
20,22,11,0.1,370.0
20,22,36,0.1,-37.5
20,22,37,0.1,-53.8
20,22,38,0.1,-140.2
20,22,39,0.5,-172.8
20,22,41,0.1,-119.0
20,23,12,0.1,364.7
20,23,37,0.1,-42.8
20,23,38,0.1,-59.099999999999994
20,23,39,0.1,-150.8
20,23,40,0.5,-183.4
20,23,42,0.1,-124.3
20,24,13,0.1,359.4
20,24,38,0.1,-48.099999999999994
20,24,39,0.1,-64.4
20,24,40,0.1,-161.39999999999998
20,24,41,0.5,-194.0
20,24,43,0.1,-129.6
20,25,14,0.1,354.1
20,25,39,0.1,-53.400000000000006
20,25,40,0.1,-69.69999999999999
20,25,41,0.1,-172.0
20,25,42,0.5,-204.60000000000002
20,25,44,0.1,-134.9
20,26,15,0.1,348.8
20,26,40,0.1,-58.69999999999999
20,26,41,0.1,-75.0
20,26,42,0.1,-182.60000000000002
20,26,43,0.5,-215.2
20,26,45,0.1,-140.2
20,27,16,0.1,343.5
20,27,41,0.1,-64.0
20,27,42,0.1,-80.30000000000001
20,27,43,0.1,-193.2
20,27,44,0.5,-225.8
20,27,46,0.1,-145.5
20,28,17,0.1,338.2
20,28,42,0.1,-69.30000000000001
20,28,43,0.1,-85.6
20,28,44,0.1,-203.8
20,28,45,0.5,-236.39999999999998
20,28,47,0.1,-150.8
20,29,18,0.1,332.9
20,29,43,0.1,-74.6
20,29,44,0.1,-90.9
20,29,45,0.1,-214.39999999999998
20,29,46,0.5,-247.0
20,29,48,0.1,-156.1
20,30,19,0.1,327.6
20,30,44,0.1,-79.9
20,30,45,0.1,-96.19999999999999
20,30,46,0.1,-225.0
20,30,47,0.5,-257.6
20,30,49,0.1,-161.4
20,31,20,0.1,322.3
20,31,45,0.1,-85.19999999999999
20,31,46,0.1,-101.5
20,31,47,0.1,-235.60000000000002
20,31,48,0.5,-268.2
20,31,50,0.1,-166.7
20,32,21,0.1,317.0
20,32,46,0.1,-90.5
20,32,47,0.1,-106.80000000000001
20,32,48,0.1,-246.2
20,32,49,0.5,-278.8
20,32,51,0.1,-172.0
20,33,22,0.1,311.7
20,33,47,0.1,-95.80000000000001
20,33,48,0.1,-112.1
20,33,49,0.1,-256.8
20,33,50,0.5,-289.4
20,33,52,0.1,-177.3
20,34,23,0.1,306.4
20,34,48,0.1,-101.1
20,34,49,0.1,-117.4
20,34,50,0.1,-267.4
20,34,51,0.5,-300.0
20,34,53,0.1,-182.6
20,35,24,0.1,301.1
20,35,49,0.1,-106.4
20,35,50,0.1,-122.69999999999999
20,35,51,0.1,-278.0
20,35,52,0.5,-310.6
20,35,54,0.1,-187.9
20,36,25,0.1,295.8
20,36,50,0.1,-111.69999999999999
20,36,51,0.1,-128.0
20,36,52,0.1,-288.6
20,36,53,0.5,-321.2
20,36,55,0.1,-193.2
20,37,26,0.1,290.5
20,37,51,0.1,-117.0
20,37,52,0.1,-133.3
20,37,53,0.1,-299.2
20,37,54,0.5,-331.8
20,37,56,0.1,-198.5
20,38,27,0.1,285.2
20,38,52,0.1,-122.30000000000001
20,38,53,0.1,-138.6
20,38,54,0.1,-309.8
20,38,55,0.5,-342.4
20,38,57,0.1,-203.8
20,39,28,0.1,279.9
20,39,53,0.1,-127.6
20,39,54,0.1,-143.9
20,39,55,0.1,-320.4
20,39,56,0.5,-353.0
20,39,58,0.1,-209.1
20,40,29,0.1,274.6
20,40,54,0.1,-132.9
20,40,55,0.1,-149.2
20,40,56,0.1,-331.0
20,40,57,0.5,-363.6
20,40,59,0.1,-214.4
20,41,30,0.1,269.3
20,41,55,0.1,-138.2
20,41,56,0.1,-154.5
20,41,57,0.1,-341.6
20,41,58,0.5,-374.2
20,41,60,0.1,-219.7
20,42,31,0.1,264.0
20,42,56,0.1,-143.5
20,42,57,0.1,-159.8
20,42,58,0.1,-352.2
20,42,59,0.5,-384.8
20,42,61,0.1,-225.0
20,43,32,0.1,258.7
20,43,57,0.1,-148.8
20,43,58,0.1,-165.1
20,43,59,0.1,-362.8
20,43,60,0.5,-395.4
20,43,62,0.1,-230.3
20,44,33,0.1,253.4
20,44,58,0.1,-154.1
20,44,59,0.1,-170.4
20,44,60,0.1,-373.4
20,44,61,0.5,-406.0
20,44,63,0.1,-235.6
20,45,34,0.1,248.1
20,45,59,0.1,-159.4
20,45,60,0.1,-175.7
20,45,61,0.1,-384.0
20,45,62,0.5,-416.6
20,45,64,0.1,-240.9
20,46,35,0.1,242.8
20,46,60,0.1,-164.7
20,46,61,0.1,-181.0
20,46,62,0.1,-394.6
20,46,63,0.5,-427.2
20,46,65,0.1,-246.2
20,47,36,0.1,237.5
20,47,61,0.1,-170.0
20,47,62,0.1,-186.3
20,47,63,0.1,-405.2
20,47,64,0.5,-437.8
20,47,66,0.1,-251.5
20,48,37,0.1,232.2
20,48,62,0.1,-175.3
20,48,63,0.1,-191.6
20,48,64,0.1,-415.8
20,48,65,0.5,-448.4
20,48,67,0.1,-256.8
20,49,38,0.1,226.9
20,49,63,0.1,-180.60000000000002
20,49,64,0.1,-196.89999999999998
20,49,65,0.1,-426.4
20,49,66,0.5,-459.0
20,49,68,0.1,-262.1
20,50,39,0.1,221.60000000000002
20,50,64,0.1,-185.89999999999998
20,50,65,0.1,-202.2
20,50,66,0.1,-437.0
20,50,67,0.5,-469.6
20,50,69,0.1,-267.4
20,51,40,0.1,216.3
20,51,65,0.1,-191.2
20,51,66,0.1,-207.5
20,51,67,0.1,-447.6
20,51,68,0.5,-480.20000000000005
20,51,70,0.1,-272.7
21,1,1,0.1,320.0
21,1,16,0.1,75.5
21,1,17,0.1,59.2
21,1,18,0.1,85.8
21,1,19,0.5,53.2
21,1,21,0.1,-6.0
21,2,1,0.1,329.0
21,2,17,0.1,68.2
21,2,18,0.1,51.9
21,2,19,0.1,71.2
21,2,20,0.5,38.6
21,2,22,0.1,-13.3
21,3,1,0.1,340.0
21,3,18,0.1,62.9
21,3,19,0.1,46.6
21,3,20,0.1,60.6
21,3,21,0.5,28.0
21,3,23,0.1,-18.6
21,4,1,0.1,351.0
21,4,19,0.1,57.6
21,4,20,0.1,41.3
21,4,21,0.1,50.0
21,4,22,0.5,17.4
21,4,24,0.1,-23.9
21,5,1,0.1,362.0
21,5,20,0.1,52.3
21,5,21,0.1,36.0
21,5,22,0.1,39.4
21,5,23,0.5,6.799999999999997
21,5,25,0.1,-29.2
21,6,1,0.1,373.0
21,6,21,0.1,47.0
21,6,22,0.1,30.700000000000003
21,6,23,0.1,28.799999999999997
21,6,24,0.5,-3.799999999999997
21,6,26,0.1,-34.5
21,7,1,0.1,384.0
21,7,22,0.1,41.7
21,7,23,0.1,25.4
21,7,24,0.1,18.200000000000003
21,7,25,0.5,-14.400000000000006
21,7,27,0.1,-39.8
21,8,1,0.1,395.0
21,8,23,0.1,36.4
21,8,24,0.1,20.1
21,8,25,0.1,7.599999999999994
21,8,26,0.5,-25.0
21,8,28,0.1,-45.1
21,9,1,0.1,406.0
21,9,24,0.1,31.1
21,9,25,0.1,14.799999999999997
21,9,26,0.1,-3.0
21,9,27,0.5,-35.599999999999994
21,9,29,0.1,-50.4
21,10,1,0.1,417.0
21,10,25,0.1,25.799999999999997
21,10,26,0.1,9.5
21,10,27,0.1,-13.599999999999994
21,10,28,0.5,-46.2
21,10,30,0.1,-55.7
21,11,1,0.1,428.0
21,11,26,0.1,20.5
21,11,27,0.1,4.200000000000003
21,11,28,0.1,-24.200000000000003
21,11,29,0.5,-56.8
21,11,31,0.1,-61.0
21,12,2,0.1,422.7
21,12,27,0.1,15.200000000000003
21,12,28,0.1,-1.0999999999999943
21,12,29,0.1,-34.80000000000001
21,12,30,0.5,-67.4
21,12,32,0.1,-66.3
21,13,3,0.1,417.4
21,13,28,0.1,9.900000000000006
21,13,29,0.1,-6.400000000000006
21,13,30,0.1,-45.400000000000006
21,13,31,0.5,-78.0
21,13,33,0.1,-71.6
21,14,4,0.1,412.1
21,14,29,0.1,4.599999999999994
21,14,30,0.1,-11.700000000000003
21,14,31,0.1,-56.0
21,14,32,0.5,-88.6
21,14,34,0.1,-76.9
21,15,5,0.1,406.8
21,15,30,0.1,-0.7000000000000028
21,15,31,0.1,-17.0
21,15,32,0.1,-66.6
21,15,33,0.5,-99.19999999999999
21,15,35,0.1,-82.2
21,16,6,0.1,401.5
21,16,31,0.1,-6.0
21,16,32,0.1,-22.299999999999997
21,16,33,0.1,-77.19999999999999
21,16,34,0.5,-109.80000000000001
21,16,36,0.1,-87.5
21,17,7,0.1,396.2
21,17,32,0.1,-11.299999999999997
21,17,33,0.1,-27.599999999999994
