idstatefrom,idaction,idstateto,probability,reward
7,11,2,0.034718072402504,49.41000000000001
7,11,3,0.052077108603756,44.37
7,11,4,0.072907952045258,39.330000000000005
7,11,5,0.094780337658835,34.290000000000006
7,11,6,0.113736405190602,29.25
7,11,7,0.125110045709663,24.210000000000004
7,11,8,0.125110045709662,19.17
7,11,9,0.112599041138696,14.130000000000004
7,11,10,0.090079232910957,9.09
7,11,11,0.06305546303767,4.050000000000001
7,11,12,0.037833277822602,-0.9899999999999984
7,11,13,0.018916638911301,-6.030000000000001
7,11,14,0.00756665556452,-11.07
7,11,15,0.002269996669356,-16.11
7,11,16,0.000453999333871,-21.15
7,11,17,4.5399933387e-5,-26.19
8,1,1,0.869858568727293,34.93
8,1,2,0.06305546303767,29.89
8,1,3,0.037833277822602,24.85
8,1,4,0.018916638911301,19.81
8,1,5,0.00756665556452,14.77
8,1,6,0.002269996669356,9.73
8,1,7,0.000453999333871,4.69
8,1,8,4.5399933387e-5,-0.35
8,2,1,0.779779335816336,36.94
8,2,2,0.090079232910957,31.9
8,2,3,0.06305546303767,26.86
8,2,4,0.037833277822602,21.820000000000004
8,2,5,0.018916638911301,16.78
8,2,6,0.00756665556452,11.74
8,2,7,0.002269996669356,6.7
8,2,8,0.000453999333871,1.6599999999999997
8,2,9,4.5399933387e-5,-3.3800000000000003
8,3,1,0.66718029467764,39.439999999999976
8,3,2,0.112599041138696,34.4
8,3,3,0.090079232910957,29.36
8,3,4,0.06305546303767,24.32
8,3,5,0.037833277822602,19.28
8,3,6,0.018916638911301,14.24
8,3,7,0.00756665556452,9.2
8,3,8,0.002269996669356,4.16
8,3,9,0.000453999333871,-0.8800000000000008
8,3,10,4.5399933387e-5,-5.920000000000001
8,4,1,0.542070248967978,41.940000000000005
8,4,2,0.125110045709662,36.900000000000006
8,4,3,0.112599041138696,31.86
8,4,4,0.090079232910957,26.82
8,4,5,0.06305546303767,21.78
8,4,6,0.037833277822602,16.740000000000002
8,4,7,0.018916638911301,11.7
8,4,8,0.00756665556452,6.66
8,4,9,0.002269996669356,1.6199999999999992
8,4,10,0.000453999333871,-3.42
8,4,11,4.5399933387e-5,-8.46
8,5,1,0.416960203258316,44.44
8,5,2,0.125110045709662,39.400000000000006
8,5,3,0.125110045709662,34.36
8,5,4,0.112599041138696,29.32
8,5,5,0.090079232910957,24.28
8,5,6,0.06305546303767,19.24
8,5,7,0.037833277822602,14.2
8,5,8,0.018916638911301,9.16
8,5,9,0.00756665556452,4.119999999999999
8,5,10,0.002269996669356,-0.92
8,5,11,0.000453999333871,-5.960000000000001
8,5,12,4.5399933387e-5,-11.000000000000002
8,6,1,0.303223798067714,46.94000000000002
8,6,2,0.113736405190602,41.9
8,6,3,0.125110045709662,36.86000000000001
8,6,4,0.125110045709662,31.82
8,6,5,0.112599041138696,26.78
8,6,6,0.090079232910957,21.74
8,6,7,0.06305546303767,16.7
8,6,8,0.037833277822602,11.660000000000002
8,6,9,0.018916638911301,6.619999999999999
8,6,10,0.00756665556452,1.58
8,6,11,0.002269996669356,-3.460000000000001
8,6,12,0.000453999333871,-8.500000000000002
8,6,13,4.5399933387e-5,-13.54
8,7,1,0.208443460408879,49.43999999999998
8,7,2,0.094780337658835,44.4
8,7,3,0.113736405190602,39.36
8,7,4,0.125110045709662,34.32000000000001
8,7,5,0.125110045709662,29.28
8,7,6,0.112599041138696,24.24
8,7,7,0.090079232910957,19.2
8,7,8,0.06305546303767,14.16
8,7,9,0.037833277822602,9.12
8,7,10,0.018916638911301,4.08
8,7,11,0.00756665556452,-0.9600000000000009
8,7,12,0.002269996669356,-6.000000000000002
8,7,13,0.000453999333871,-11.04
8,7,14,4.5399933387e-5,-16.080000000000002
8,8,1,0.135535508363621,51.93999999999995
8,8,2,0.072907952045258,46.900000000000006
8,8,3,0.094780337658835,41.86
8,8,4,0.113736405190602,36.82000000000001
8,8,5,0.125110045709662,31.78000000000001
8,8,6,0.125110045709662,26.74000000000001
8,8,7,0.112599041138696,21.700000000000003
8,8,8,0.090079232910957,16.66
8,8,9,0.06305546303767,11.620000000000005
8,8,10,0.037833277822602,6.580000000000005
8,8,11,0.018916638911301,1.5400000000000027
8,8,12,0.00756665556452,-3.4999999999999982
8,8,13,0.002269996669356,-8.54
8,8,14,0.000453999333871,-13.579999999999997
8,8,15,4.5399933387e-5,-18.62
8,9,1,0.083458399759863,54.440000000000005
8,9,2,0.052077108603756,49.4
8,9,3,0.072907952045258,44.36
8,9,4,0.094780337658835,39.32000000000001
8,9,5,0.113736405190602,34.28
8,9,6,0.125110045709664,29.24000000000001
8,9,7,0.125110045709662,24.200000000000003
8,9,8,0.112599041138696,19.16
8,9,9,0.090079232910957,14.12
8,9,10,0.06305546303767,9.080000000000002
8,9,11,0.037833277822602,4.040000000000003
8,9,12,0.018916638911301,-1.0
8,9,13,0.00756665556452,-6.040000000000001
8,9,14,0.002269996669356,-11.079999999999998
8,9,15,0.000453999333871,-16.119999999999997
8,9,16,4.5399933387e-5,-21.16
8,10,1,0.04874032735736,56.94000000000002
8,10,2,0.034718072402504,51.900000000000006
8,10,3,0.052077108603756,46.86
8,10,4,0.072907952045258,41.82000000000001
8,10,5,0.094780337658835,36.78
8,10,6,0.113736405190602,31.74
8,10,7,0.125110045709663,26.700000000000003
8,10,8,0.125110045709662,21.66
8,10,9,0.112599041138696,16.62
8,10,10,0.090079232910957,11.579999999999998
8,10,11,0.06305546303767,6.539999999999999
8,10,12,0.037833277822602,1.5
8,10,13,0.018916638911301,-3.5400000000000027
8,10,14,0.00756665556452,-8.58
8,10,15,0.002269996669356,-13.62
8,10,16,0.000453999333871,-18.660000000000004
8,10,17,4.5399933387e-5,-23.700000000000003
8,11,1,0.027041532105795,59.43999999999998
8,11,2,0.021698795251565,54.400000000000006
8,11,3,0.034718072402504,49.36000000000001
8,11,4,0.052077108603756,44.32
8,11,5,0.072907952045258,39.28
8,11,6,0.094780337658835,34.24
8,11,7,0.113736405190602,29.2
8,11,8,0.125110045709663,24.160000000000004
8,11,9,0.125110045709662,19.120000000000005
8,11,10,0.112599041138696,14.080000000000002
8,11,11,0.090079232910957,9.04
8,11,12,0.06305546303767,4.0
8,11,13,0.037833277822602,-1.0399999999999991
8,11,14,0.018916638911301,-6.079999999999998
8,11,15,0.00756665556452,-11.12
8,11,16,0.002269996669356,-16.16
8,11,17,0.000453999333871,-21.200000000000003
8,11,18,4.5399933387e-5,-26.24
9,1,1,0.779779335816336,39.91999999999999
9,1,2,0.090079232910957,34.88
9,1,3,0.06305546303767,29.84
9,1,4,0.037833277822602,24.800000000000004
9,1,5,0.018916638911301,19.76
9,1,6,0.00756665556452,14.72
9,1,7,0.002269996669356,9.68
9,1,8,0.000453999333871,4.640000000000001
9,1,9,4.5399933387e-5,-0.4
9,2,1,0.66718029467764,41.92999999999999
9,2,2,0.112599041138696,36.89
9,2,3,0.090079232910957,31.85
9,2,4,0.06305546303767,26.81
9,2,5,0.037833277822602,21.770000000000003
9,2,6,0.018916638911301,16.73
9,2,7,0.00756665556452,11.69
9,2,8,0.002269996669356,6.65
9,2,9,0.000453999333871,1.61
9,2,10,4.5399933387e-5,-3.4300000000000006
9,3,1,0.542070248967978,44.43000000000002
9,3,2,0.125110045709662,39.39
9,3,3,0.112599041138696,34.35
9,3,4,0.090079232910957,29.31
9,3,5,0.06305546303767,24.27
9,3,6,0.037833277822602,19.230000000000004
9,3,7,0.018916638911301,14.19
9,3,8,0.00756665556452,9.15
9,3,9,0.002269996669356,4.109999999999999
9,3,10,0.000453999333871,-0.9300000000000006
9,3,11,4.5399933387e-5,-5.970000000000001
9,4,1,0.416960203258316,46.93000000000001
9,4,2,0.125110045709662,41.89
9,4,3,0.125110045709662,36.85
9,4,4,0.112599041138696,31.81
9,4,5,0.090079232910957,26.77
9,4,6,0.06305546303767,21.73
9,4,7,0.037833277822602,16.69
9,4,8,0.018916638911301,11.65
9,4,9,0.00756665556452,6.609999999999999
9,4,10,0.002269996669356,1.5700000000000005
9,4,11,0.000453999333871,-3.4700000000000006
9,4,12,4.5399933387e-5,-8.510000000000002
9,5,1,0.303223798067714,49.43000000000002
9,5,2,0.113736405190602,44.39
9,5,3,0.125110045709662,39.35000000000001
9,5,4,0.125110045709662,34.31
9,5,5,0.112599041138696,29.270000000000003
9,5,6,0.090079232910957,24.23
9,5,7,0.06305546303767,19.19
9,5,8,0.037833277822602,14.150000000000002
9,5,9,0.018916638911301,9.11
9,5,10,0.00756665556452,4.07
9,5,11,0.002269996669356,-0.9700000000000006
9,5,12,0.000453999333871,-6.010000000000002
9,5,13,4.5399933387e-5,-11.05
9,6,1,0.208443460408879,51.92999999999997
9,6,2,0.094780337658835,46.89
9,6,3,0.113736405190602,41.85
9,6,4,0.125110045709662,36.81
9,6,5,0.125110045709662,31.770000000000003
9,6,6,0.112599041138696,26.73
9,6,7,0.090079232910957,21.69
9,6,8,0.06305546303767,16.65
9,6,9,0.037833277822602,11.61
9,6,10,0.018916638911301,6.57
9,6,11,0.00756665556452,1.5299999999999994
9,6,12,0.002269996669356,-3.5100000000000016
9,6,13,0.000453999333871,-8.55
9,6,14,4.5399933387e-5,-13.590000000000002
9,7,1,0.135535508363621,54.42999999999996
9,7,2,0.072907952045258,49.39
9,7,3,0.094780337658835,44.35
9,7,4,0.113736405190602,39.31
9,7,5,0.125110045709662,34.27
9,7,6,0.125110045709662,29.230000000000004
9,7,7,0.112599041138696,24.19
9,7,8,0.090079232910957,19.15
9,7,9,0.06305546303767,14.11
9,7,10,0.037833277822602,9.070000000000002
9,7,11,0.018916638911301,4.029999999999999
9,7,12,0.00756665556452,-1.0100000000000016
9,7,13,0.002269996669356,-6.050000000000001
9,7,14,0.000453999333871,-11.090000000000002
9,7,15,4.5399933387e-5,-16.130000000000003
9,8,1,0.083458399759863,56.93
9,8,2,0.052077108603756,51.89
9,8,3,0.072907952045258,46.85000000000001
9,8,4,0.094780337658835,41.81
9,8,5,0.113736405190602,36.77
9,8,6,0.125110045709664,31.730000000000008
9,8,7,0.125110045709662,26.690000000000005
9,8,8,0.112599041138696,21.65
9,8,9,0.090079232910957,16.610000000000003
9,8,10,0.06305546303767,11.570000000000004
9,8,11,0.037833277822602,6.530000000000005
9,8,12,0.018916638911301,1.490000000000002
9,8,13,0.00756665556452,-3.549999999999999
9,8,14,0.002269996669356,-8.589999999999996
9,8,15,0.000453999333871,-13.629999999999995
9,8,16,4.5399933387e-5,-18.67
9,9,1,0.04874032735736,59.43000000000003
9,9,2,0.034718072402504,54.39000000000001
9,9,3,0.052077108603756,49.35
9,9,4,0.072907952045258,44.31
9,9,5,0.094780337658835,39.27
9,9,6,0.113736405190602,34.230000000000004
9,9,7,0.125110045709663,29.190000000000005
9,9,8,0.125110045709662,24.15
9,9,9,0.112599041138696,19.110000000000003
9,9,10,0.090079232910957,14.07
9,9,11,0.06305546303767,9.03
9,9,12,0.037833277822602,3.990000000000002
9,9,13,0.018916638911301,-1.0500000000000007
9,9,14,0.00756665556452,-6.089999999999998
9,9,15,0.002269996669356,-11.13
9,9,16,0.000453999333871,-16.17
9,9,17,4.5399933387e-5,-21.21
9,10,1,0.027041532105795,61.92999999999999
9,10,2,0.021698795251565,56.89
9,10,3,0.034718072402504,51.85000000000001
9,10,4,0.052077108603756,46.81
9,10,5,0.072907952045258,41.77
9,10,6,0.094780337658835,36.73
9,10,7,0.113736405190602,31.69
9,10,8,0.125110045709663,26.65
9,10,9,0.125110045709662,21.610000000000003
9,10,10,0.112599041138696,16.57
9,10,11,0.090079232910957,11.529999999999998
9,10,12,0.06305546303767,6.489999999999998
9,10,13,0.037833277822602,1.4499999999999993
9,10,14,0.018916638911301,-3.59
9,10,15,0.00756665556452,-8.63
9,10,16,0.002269996669356,-13.670000000000002
9,10,17,0.000453999333871,-18.71
9,10,18,4.5399933387e-5,-23.750000000000004
9,11,1,0.014277534898992,64.43
9,11,2,0.012763997206803,59.39
9,11,3,0.021698795251565,54.35
9,11,4,0.034718072402504,49.31000000000001
9,11,5,0.052077108603756,44.27
9,11,6,0.072907952045258,39.23
9,11,7,0.094780337658835,34.19
9,11,8,0.113736405190602,29.15
9,11,9,0.125110045709663,24.110000000000007
9,11,10,0.125110045709662,19.070000000000004
9,11,11,0.112599041138696,14.03
9,11,12,0.090079232910957,8.989999999999998
9,11,13,0.06305546303767,3.9499999999999993
9,11,14,0.037833277822602,-1.0899999999999963
9,11,15,0.018916638911301,-6.129999999999999
9,11,16,0.00756665556452,-11.17
9,11,17,0.002269996669356,-16.21
9,11,18,0.000453999333871,-21.25
9,11,19,4.5399933387e-5,-26.29
10,1,1,0.66718029467764,44.90999999999998
10,1,2,0.112599041138696,39.870000000000005
10,1,3,0.090079232910957,34.83
10,1,4,0.06305546303767,29.790000000000003
10,1,5,0.037833277822602,24.750000000000004
10,1,6,0.018916638911301,19.71
10,1,7,0.00756665556452,14.67
10,1,8,0.002269996669356,9.63
10,1,9,0.000453999333871,4.59
10,1,10,4.5399933387e-5,-0.45
10,2,1,0.542070248967978,46.92000000000001
10,2,2,0.125110045709662,41.88
10,2,3,0.112599041138696,36.84
10,2,4,0.090079232910957,31.8
10,2,5,0.06305546303767,26.76
10,2,6,0.037833277822602,21.72
10,2,7,0.018916638911301,16.68
10,2,8,0.00756665556452,11.64
10,2,9,0.002269996669356,6.6
10,2,10,0.000453999333871,1.5599999999999996
10,2,11,4.5399933387e-5,-3.4800000000000004
10,3,1,0.416960203258316,49.42000000000001
10,3,2,0.125110045709662,44.38
10,3,3,0.125110045709662,39.34
10,3,4,0.112599041138696,34.3
10,3,5,0.090079232910957,29.26
10,3,6,0.06305546303767,24.22
10,3,7,0.037833277822602,19.180000000000003
10,3,8,0.018916638911301,14.14
10,3,9,0.00756665556452,9.1
10,3,10,0.002269996669356,4.06
10,3,11,0.000453999333871,-0.9800000000000004
10,3,12,4.5399933387e-5,-6.0200000000000005
10,4,1,0.303223798067714,51.92000000000001
10,4,2,0.113736405190602,46.88
10,4,3,0.125110045709662,41.84
10,4,4,0.125110045709662,36.8
10,4,5,0.112599041138696,31.76
10,4,6,0.090079232910957,26.72
10,4,7,0.06305546303767,21.68
10,4,8,0.037833277822602,16.64
10,4,9,0.018916638911301,11.6
10,4,10,0.00756665556452,6.5600000000000005
10,4,11,0.002269996669356,1.5199999999999996
10,4,12,0.000453999333871,-3.5200000000000014
10,4,13,4.5399933387e-5,-8.56
10,5,1,0.208443460408879,54.419999999999966
10,5,2,0.094780337658835,49.38
10,5,3,0.113736405190602,44.34
10,5,4,0.125110045709662,39.3
10,5,5,0.125110045709662,34.260000000000005
10,5,6,0.112599041138696,29.22
10,5,7,0.090079232910957,24.18
10,5,8,0.06305546303767,19.14
10,5,9,0.037833277822602,14.1
10,5,10,0.018916638911301,9.06
10,5,11,0.00756665556452,4.02
10,5,12,0.002269996669356,-1.0200000000000014
10,5,13,0.000453999333871,-6.0600000000000005
10,5,14,4.5399933387e-5,-11.1
10,6,1,0.135535508363621,56.91999999999996
10,6,2,0.072907952045258,51.88
10,6,3,0.094780337658835,46.84
10,6,4,0.113736405190602,41.8
10,6,5,0.125110045709662,36.760000000000005
10,6,6,0.125110045709662,31.72
10,6,7,0.112599041138696,26.68
10,6,8,0.090079232910957,21.64
10,6,9,0.06305546303767,16.6
10,6,10,0.037833277822602,11.560000000000002
10,6,11,0.018916638911301,6.52
10,6,12,0.00756665556452,1.4799999999999986
10,6,13,0.002269996669356,-3.5600000000000005
10,6,14,0.000453999333871,-8.600000000000001
10,6,15,4.5399933387e-5,-13.64
10,7,1,0.083458399759863,59.42
10,7,2,0.052077108603756,54.38
10,7,3,0.072907952045258,49.34
10,7,4,0.094780337658835,44.3
10,7,5,0.113736405190602,39.26
10,7,6,0.125110045709664,34.220000000000006
10,7,7,0.125110045709662,29.18
10,7,8,0.112599041138696,24.14
10,7,9,0.090079232910957,19.1
10,7,10,0.06305546303767,14.06
10,7,11,0.037833277822602,9.02
10,7,12,0.018916638911301,3.979999999999999
10,7,13,0.00756665556452,-1.0600000000000005
10,7,14,0.002269996669356,-6.100000000000001
10,7,15,0.000453999333871,-11.140000000000002
10,7,16,4.5399933387e-5,-16.180000000000003
10,8,1,0.04874032735736,61.92000000000001
10,8,2,0.034718072402504,56.88000000000001
10,8,3,0.052077108603756,51.84
10,8,4,0.072907952045258,46.80000000000001
10,8,5,0.094780337658835,41.760000000000005
10,8,6,0.113736405190602,36.72
10,8,7,0.125110045709663,31.680000000000007
10,8,8,0.125110045709662,26.640000000000004
10,8,9,0.112599041138696,21.600000000000005
10,8,10,0.090079232910957,16.560000000000002
10,8,11,0.06305546303767,11.520000000000003
10,8,12,0.037833277822602,6.480000000000004
10,8,13,0.018916638911301,1.4400000000000013
10,8,14,0.00756665556452,-3.599999999999996
10,8,15,0.002269996669356,-8.639999999999997
10,8,16,0.000453999333871,-13.679999999999998
10,8,17,4.5399933387e-5,-18.72
10,9,1,0.027041532105795,64.42
10,9,2,0.021698795251565,59.38
10,9,3,0.034718072402504,54.34
10,9,4,0.052077108603756,49.3
10,9,5,0.072907952045258,44.260000000000005
10,9,6,0.094780337658835,39.22
10,9,7,0.113736405190602,34.18
10,9,8,0.125110045709663,29.140000000000004
10,9,9,0.125110045709662,24.100000000000005
10,9,10,0.112599041138696,19.06
10,9,11,0.090079232910957,14.02
10,9,12,0.06305546303767,8.98
10,9,13,0.037833277822602,3.940000000000001
10,9,14,0.018916638911301,-1.099999999999998
10,9,15,0.00756665556452,-6.139999999999999
10,9,16,0.002269996669356,-11.18
10,9,17,0.000453999333871,-16.22
10,9,18,4.5399933387e-5,-21.26
10,10,1,0.014277534898992,66.92
10,10,2,0.012763997206803,61.88
10,10,3,0.021698795251565,56.84
10,10,4,0.034718072402504,51.80000000000001
10,10,5,0.052077108603756,46.76
10,10,6,0.072907952045258,41.72
10,10,7,0.094780337658835,36.68
10,10,8,0.113736405190602,31.64
10,10,9,0.125110045709663,26.600000000000005
10,10,10,0.125110045709662,21.56
10,10,11,0.112599041138696,16.52
10,10,12,0.090079232910957,11.479999999999997
10,10,13,0.06305546303767,6.439999999999998
10,10,14,0.037833277822602,1.400000000000002
10,10,15,0.018916638911301,-3.640000000000001
10,10,16,0.00756665556452,-8.680000000000001
10,10,17,0.002269996669356,-13.720000000000002
10,10,18,0.000453999333871,-18.760000000000005
10,10,19,4.5399933387e-5,-23.8
10,11,1,0.007186425339657,69.42000000000002
10,11,2,0.007091109559335,64.38000000000001
10,11,3,0.012763997206803,59.34
10,11,4,0.021698795251565,54.3
10,11,5,0.034718072402504,49.260000000000005
10,11,6,0.052077108603756,44.22
10,11,7,0.072907952045258,39.18000000000001
10,11,8,0.094780337658835,34.14
10,11,9,0.113736405190602,29.1
10,11,10,0.125110045709663,24.06000000000001
10,11,11,0.125110045709662,19.020000000000003
10,11,12,0.112599041138696,13.98
10,11,13,0.090079232910957,8.939999999999998
10,11,14,0.06305546303767,3.900000000000002
10,11,15,0.037833277822602,-1.139999999999997
10,11,16,0.018916638911301,-6.18
10,11,17,0.00756665556452,-11.22
10,11,18,0.002269996669356,-16.26
10,11,19,0.000453999333871,-21.3
10,11,20,4.5399933387e-5,-26.34
11,1,1,0.542070248967978,49.9
11,1,2,0.125110045709662,44.86000000000001
11,1,3,0.112599041138696,39.82
11,1,4,0.090079232910957,34.78
11,1,5,0.06305546303767,29.74
11,1,6,0.037833277822602,24.700000000000003
11,1,7,0.018916638911301,19.66
11,1,8,0.00756665556452,14.62
11,1,9,0.002269996669356,9.58
11,1,10,0.000453999333871,4.54
11,1,11,4.5399933387e-5,-0.5
11,2,1,0.416960203258316,51.91000000000001
11,2,2,0.125110045709662,46.870000000000005
11,2,3,0.125110045709662,41.830000000000005
11,2,4,0.112599041138696,36.79
11,2,5,0.090079232910957,31.75
11,2,6,0.06305546303767,26.71
11,2,7,0.037833277822602,21.67
11,2,8,0.018916638911301,16.63
11,2,9,0.00756665556452,11.59
11,2,10,0.002269996669356,6.55
11,2,11,0.000453999333871,1.5099999999999998
11,2,12,4.5399933387e-5,-3.53
11,3,1,0.303223798067714,54.41000000000004
11,3,2,0.113736405190602,49.37
11,3,3,0.125110045709662,44.330000000000005
11,3,4,0.125110045709662,39.290000000000006
11,3,5,0.112599041138696,34.25
11,3,6,0.090079232910957,29.21
11,3,7,0.06305546303767,24.17
11,3,8,0.037833277822602,19.130000000000003
11,3,9,0.018916638911301,14.09
11,3,10,0.00756665556452,9.05
11,3,11,0.002269996669356,4.01
11,3,12,0.000453999333871,-1.0300000000000002
11,3,13,4.5399933387e-5,-6.07
11,4,1,0.208443460408879,56.909999999999954
11,4,2,0.094780337658835,51.870000000000005
11,4,3,0.113736405190602,46.83
11,4,4,0.125110045709662,41.790000000000006
11,4,5,0.125110045709662,36.75
11,4,6,0.112599041138696,31.71
11,4,7,0.090079232910957,26.67
11,4,8,0.06305546303767,21.630000000000003
11,4,9,0.037833277822602,16.590000000000003
11,4,10,0.018916638911301,11.55
11,4,11,0.00756665556452,6.51
11,4,12,0.002269996669356,1.4699999999999989
11,4,13,0.000453999333871,-3.5700000000000003
11,4,14,4.5399933387e-5,-8.610000000000001
11,5,1,0.135535508363621,59.40999999999995
11,5,2,0.072907952045258,54.370000000000005
11,5,3,0.094780337658835,49.33
11,5,4,0.113736405190602,44.29
11,5,5,0.125110045709662,39.25000000000001
11,5,6,0.125110045709662,34.21
11,5,7,0.112599041138696,29.17
11,5,8,0.090079232910957,24.13
11,5,9,0.06305546303767,19.09
11,5,10,0.037833277822602,14.050000000000002
11,5,11,0.018916638911301,9.01
11,5,12,0.00756665556452,3.969999999999999
11,5,13,0.002269996669356,-1.0700000000000005
11,5,14,0.000453999333871,-6.110000000000001
11,5,15,4.5399933387e-5,-11.15
11,6,1,0.083458399759863,61.910000000000025
11,6,2,0.052077108603756,56.87
11,6,3,0.072907952045258,51.830000000000005
11,6,4,0.094780337658835,46.79
11,6,5,0.113736405190602,41.75
11,6,6,0.125110045709664,36.71000000000001
11,6,7,0.125110045709662,31.67
11,6,8,0.112599041138696,26.630000000000003
11,6,9,0.090079232910957,21.59
11,6,10,0.06305546303767,16.55
11,6,11,0.037833277822602,11.510000000000002
11,6,12,0.018916638911301,6.469999999999999
11,6,13,0.00756665556452,1.4299999999999995
11,6,14,0.002269996669356,-3.610000000000001
11,6,15,0.000453999333871,-8.65
11,6,16,4.5399933387e-5,-13.69
11,7,1,0.04874032735736,64.41000000000003
11,7,2,0.034718072402504,59.370000000000005
11,7,3,0.052077108603756,54.33
11,7,4,0.072907952045258,49.290000000000006
11,7,5,0.094780337658835,44.25
11,7,6,0.113736405190602,39.21
11,7,7,0.125110045709663,34.17
11,7,8,0.125110045709662,29.130000000000003
11,7,9,0.112599041138696,24.09
11,7,10,0.090079232910957,19.05
11,7,11,0.06305546303767,14.01
11,7,12,0.037833277822602,8.97
11,7,13,0.018916638911301,3.93
11,7,14,0.00756665556452,-1.1100000000000012
11,7,15,0.002269996669356,-6.150000000000002
11,7,16,0.000453999333871,-11.190000000000005
11,7,17,4.5399933387e-5,-16.23
11,8,1,0.027041532105795,66.90999999999997
11,8,2,0.021698795251565,61.870000000000005
11,8,3,0.034718072402504,56.83000000000001
11,8,4,0.052077108603756,51.790000000000006
11,8,5,0.072907952045258,46.75000000000001
11,8,6,0.094780337658835,41.71000000000001
11,8,7,0.113736405190602,36.67
11,8,8,0.125110045709663,31.63000000000001
11,8,9,0.125110045709662,26.590000000000007
11,8,10,0.112599041138696,21.550000000000004
11,8,11,0.090079232910957,16.51
11,8,12,0.06305546303767,11.470000000000002
11,8,13,0.037833277822602,6.430000000000003
11,8,14,0.018916638911301,1.390000000000004
11,8,15,0.00756665556452,-3.649999999999997
11,8,16,0.002269996669356,-8.689999999999998
11,8,17,0.000453999333871,-13.73
11,8,18,4.5399933387e-5,-18.77
11,9,1,0.014277534898992,69.41000000000001
11,9,2,0.012763997206803,64.37
11,9,3,0.021698795251565,59.33
11,9,4,0.034718072402504,54.290000000000006
11,9,5,0.052077108603756,49.25
11,9,6,0.072907952045258,44.21000000000001
11,9,7,0.094780337658835,39.17
11,9,8,0.113736405190602,34.129999999999995
11,9,9,0.125110045709663,29.090000000000007
11,9,10,0.125110045709662,24.050000000000004
11,9,11,0.112599041138696,19.01
11,9,12,0.090079232910957,13.97
11,9,13,0.06305546303767,8.93
11,9,14,0.037833277822602,3.890000000000004
11,9,15,0.018916638911301,-1.1499999999999986
11,9,16,0.00756665556452,-6.19
11,9,17,0.002269996669356,-11.23
11,9,18,0.000453999333871,-16.270000000000003
11,9,19,4.5399933387e-5,-21.31
11,10,1,0.007186425339657,71.91000000000004
11,10,2,0.007091109559335,66.87
11,10,3,0.012763997206803,61.83
11,10,4,0.021698795251565,56.790000000000006
11,10,5,0.034718072402504,51.75000000000001
11,10,6,0.052077108603756,46.71
11,10,7,0.072907952045258,41.67
11,10,8,0.094780337658835,36.63
11,10,9,0.113736405190602,31.59
11,10,10,0.125110045709663,26.550000000000004
11,10,11,0.125110045709662,21.51
11,10,12,0.112599041138696,16.47
11,10,13,0.090079232910957,11.429999999999996
11,10,14,0.06305546303767,6.390000000000001
11,10,15,0.037833277822602,1.3500000000000014
11,10,16,0.018916638911301,-3.690000000000001
11,10,17,0.00756665556452,-8.730000000000002
11,10,18,0.002269996669356,-13.770000000000003
11,10,19,0.000453999333871,-18.81
11,10,20,4.5399933387e-5,-23.85
11,11,1,0.003454262413691,74.41000000000007
11,11,2,0.003732162925966,69.37
11,11,3,0.007091109559335,64.33000000000001
11,11,4,0.012763997206803,59.29
11,11,5,0.021698795251565,54.25
11,11,6,0.034718072402504,49.21000000000001
11,11,7,0.052077108603756,44.17
11,11,8,0.072907952045258,39.13
11,11,9,0.094780337658835,34.09
11,11,10,0.113736405190602,29.05
11,11,11,0.125110045709663,24.010000000000005
11,11,12,0.125110045709662,18.97
11,11,13,0.112599041138696,13.93
11,11,14,0.090079232910957,8.89
11,11,15,0.06305546303767,3.8500000000000014
11,11,16,0.037833277822602,-1.1899999999999975
11,11,17,0.018916638911301,-6.23
11,11,18,0.00756665556452,-11.27
11,11,19,0.002269996669356,-16.31
11,11,20,0.000453999333871,-21.35
11,11,21,4.5399933387e-5,-26.39
12,1,1,0.416960203258316,54.890000000000015
12,1,2,0.125110045709662,49.85000000000001
12,1,3,0.125110045709662,44.81
12,1,4,0.112599041138696,39.77
12,1,5,0.090079232910957,34.73
12,1,6,0.06305546303767,29.69
12,1,7,0.037833277822602,24.65
12,1,8,0.018916638911301,19.61
12,1,9,0.00756665556452,14.57
12,1,10,0.002269996669356,9.53
12,1,11,0.000453999333871,4.49
12,1,12,4.5399933387e-5,-0.55
12,2,1,0.303223798067714,56.90000000000002
12,2,2,0.113736405190602,51.86
12,2,3,0.125110045709662,46.82000000000001
12,2,4,0.125110045709662,41.78
12,2,5,0.112599041138696,36.74
12,2,6,0.090079232910957,31.7
12,2,7,0.06305546303767,26.66
12,2,8,0.037833277822602,21.62
12,2,9,0.018916638911301,16.580000000000002
12,2,10,0.00756665556452,11.54
12,2,11,0.002269996669356,6.5
12,2,12,0.000453999333871,1.46
12,2,13,4.5399933387e-5,-3.5800000000000005
12,3,1,0.208443460408879,59.399999999999984
12,3,2,0.094780337658835,54.36
12,3,3,0.113736405190602,49.32
12,3,4,0.125110045709662,44.28
12,3,5,0.125110045709662,39.24
12,3,6,0.112599041138696,34.2
12,3,7,0.090079232910957,29.16
12,3,8,0.06305546303767,24.12
12,3,9,0.037833277822602,19.08
12,3,10,0.018916638911301,14.04
12,3,11,0.00756665556452,9.0
12,3,12,0.002269996669356,3.96
12,3,13,0.000453999333871,-1.08
12,3,14,4.5399933387e-5,-6.120000000000001
12,4,1,0.135535508363621,61.899999999999935
