idstatefrom,idaction,idstateto,probability,reward
10,1,13,0.0245,919.0000000000036
10,1,14,0.0357,919.0000000000002
10,1,15,0.0488,918.9999999999992
10,1,16,0.0589,918.9999999999987
10,1,17,0.0641,918.9999999999964
10,1,18,0.0746,918.9999999999964
10,1,19,0.0787,918.9999999999972
10,1,20,0.0808,918.9999999999974
10,1,21,0.0868,918.9999999999956
10,1,22,0.0814,918.9999999999974
10,1,23,0.0722,918.999999999996
10,1,24,0.0618,918.9999999999978
10,1,25,0.0496,918.9999999999992
10,1,26,0.0399,918.9999999999995
10,1,27,0.0316,919.000000000004
10,1,28,0.0229,919.000000000003
10,1,29,0.0161,919.000000000003
10,1,30,0.0093,918.9999999999994
10,1,31,0.0061,918.999999999999
10,1,32,0.0037,919.0
10,1,33,0.0019,918.9999999999995
10,1,34,0.0015,918.9999999999995
10,1,35,0.0005,919.0
10,1,36,0.0003,919.0
10,1,37,0.0002,919.0
10,1,38,0.0001,919.0
10,1,40,0.0001,919.0
10,2,3,0.009,119.00000000000006
10,2,4,0.0268,119.00000000000082
10,2,5,0.0516,118.99999999999886
10,2,6,0.0781,118.99999999999842
10,2,7,0.095,118.9999999999976
10,2,8,0.0961,118.9999999999976
10,2,9,0.0864,118.99999999999788
10,2,10,0.0867,118.99999999999784
10,2,11,0.0883,118.99999999999773
10,2,12,0.0817,118.99999999999822
10,2,13,0.0704,118.99999999999824
10,2,14,0.0564,118.99999999999874
10,2,15,0.0503,118.9999999999989
10,2,16,0.0381,118.99999999999984
10,2,17,0.0275,119.00000000000084
10,2,18,0.0208,119.00000000000072
10,2,19,0.0133,119.00000000000034
10,2,20,0.0099,119.00000000000011
10,2,21,0.0054,119.00000000000004
10,2,22,0.0037,119.00000000000009
10,2,23,0.0013,118.99999999999994
10,2,24,0.0013,118.99999999999994
10,2,25,0.0013,118.99999999999994
10,2,26,0.0004,119.0
10,2,27,0.0001,119.0
10,2,28,0.0001,119.0
10,3,3,0.0081,78.99999999999991
10,3,4,0.0207,79.00000000000023
10,3,5,0.0521,79.00000000000004
10,3,6,0.074,78.99999999999945
10,3,7,0.0909,78.99999999999933
10,3,8,0.0987,78.99999999999933
10,3,9,0.0992,78.99999999999933
10,3,10,0.1,78.99999999999933
10,3,11,0.0918,78.99999999999933
10,3,12,0.0914,78.99999999999933
10,3,13,0.0777,78.99999999999939
10,3,14,0.0596,78.99999999999987
10,3,15,0.0421,79.00000000000009
10,3,16,0.0342,79.00000000000011
10,3,17,0.027,79.00000000000023
10,3,18,0.0147,79.00000000000016
10,3,19,0.0085,78.99999999999993
10,3,20,0.0049,78.99999999999999
10,3,21,0.0023,79.00000000000004
10,3,22,0.0006,79.0
10,3,23,0.0009,78.99999999999999
10,3,24,0.0004,79.0
10,3,25,0.0001,79.0
10,3,26,0.0001,79.0
10,4,3,0.0041,38.9999999999999
10,4,4,0.0174,38.999999999999964
10,4,5,0.0353,38.99999999999986
10,4,6,0.0651,38.99999999999931
10,4,7,0.0854,38.99999999999923
10,4,8,0.104,38.9999999999992
10,4,9,0.1166,38.99999999999911
10,4,10,0.117,38.99999999999911
10,4,11,0.1197,38.9999999999991
10,4,12,0.1045,38.99999999999919
10,4,13,0.0844,38.99999999999923
10,4,14,0.059,38.999999999999375
10,4,15,0.0414,38.99999999999964
10,4,16,0.0215,38.99999999999998
10,4,17,0.012,38.99999999999987
10,4,18,0.0066,38.99999999999986
10,4,19,0.0037,38.99999999999991
10,4,20,0.0012,38.99999999999987
10,4,21,0.0008,38.99999999999988
10,4,22,0.0001,38.999999999999886
10,4,23,0.0001,38.999999999999886
10,4,24,0.0001,38.999999999999886
10,5,3,0.0029,-0.9999999999998866
10,5,4,0.0092,-0.9999999999998866
10,5,5,0.0235,-0.9999999999998918
10,5,6,0.0473,-0.9999999999998817
10,5,7,0.077,-0.9999999999998732
10,5,8,0.1139,-0.9999999999998694
10,5,9,0.1341,-0.9999999999998774
10,5,10,0.1516,-0.9999999999998916
10,5,11,0.1356,-0.9999999999998788
10,5,12,0.1164,-0.9999999999998692
10,5,13,0.087,-0.999999999999872
10,5,14,0.0511,-0.99999999999988
10,5,15,0.0278,-0.9999999999998924
10,5,16,0.0145,-0.9999999999998896
10,5,17,0.0058,-0.9999999999998862
10,5,18,0.0016,-0.9999999999998862
10,5,19,0.0004,-0.9999999999998864
10,5,20,0.0002,-0.9999999999998864
10,5,21,0.0001,-0.9999999999998864
11,1,5,0.0003,900.0
11,1,6,0.0004,900.0000000000001
11,1,7,0.0008,899.9999999999999
11,1,8,0.001,899.9999999999999
11,1,9,0.0021,899.9999999999999
11,1,10,0.005,899.9999999999994
11,1,11,0.0065,899.9999999999987
11,1,12,0.0117,900.0000000000003
11,1,13,0.0172,900.0000000000018
11,1,14,0.0217,900.0000000000025
11,1,15,0.0304,900.000000000003
11,1,16,0.0396,899.9999999999977
11,1,17,0.0485,899.999999999991
11,1,18,0.0593,899.9999999999867
11,1,19,0.0677,899.9999999999849
11,1,20,0.0729,899.9999999999853
11,1,21,0.0767,899.9999999999859
11,1,22,0.082,899.9999999999868
11,1,23,0.0769,899.999999999986
11,1,24,0.0755,899.9999999999858
11,1,25,0.0648,899.9999999999854
11,1,26,0.0573,899.9999999999873
11,1,27,0.0472,899.9999999999925
11,1,28,0.037,899.9999999999987
11,1,29,0.032,900.0000000000023
11,1,30,0.0202,900.0000000000024
11,1,31,0.017,900.0000000000018
11,1,32,0.0102,899.9999999999998
11,1,33,0.0072,899.9999999999986
11,1,34,0.0044,899.9999999999998
11,1,35,0.0033,900.0000000000001
11,1,36,0.002,899.9999999999999
11,1,37,0.0003,900.0
11,1,38,0.0003,900.0
11,1,39,0.0004,900.0000000000001
11,1,40,0.0001,900.0
11,1,44,0.0001,900.0
11,2,3,0.0108,100.0000000000001
11,2,4,0.0239,100.00000000000048
11,2,5,0.0556,99.99999999999888
11,2,6,0.0787,99.9999999999985
11,2,7,0.0927,99.999999999998
11,2,8,0.0825,99.99999999999838
11,2,9,0.0783,99.9999999999985
11,2,10,0.0804,99.99999999999848
11,2,11,0.0791,99.9999999999985
11,2,12,0.0783,99.9999999999985
11,2,13,0.0705,99.99999999999856
11,2,14,0.0607,99.99999999999866
11,2,15,0.0518,99.99999999999908
11,2,16,0.0424,99.99999999999956
11,2,17,0.033,100.00000000000038
11,2,18,0.0256,100.00000000000053
11,2,19,0.0204,100.00000000000034
11,2,20,0.0133,100.0000000000002
11,2,21,0.0097,100.0
11,2,22,0.0057,99.99999999999996
11,2,23,0.0021,100.0
11,2,24,0.0016,100.0
11,2,25,0.0018,99.99999999999996
11,2,26,0.0003,100.0
11,2,27,0.0004,100.0
11,2,28,0.0002,100.0
11,2,29,0.0001,100.0
11,2,34,0.0001,100.0
11,3,3,0.0072,59.99999999999998
11,3,4,0.0222,60.000000000000256
11,3,5,0.0463,59.99999999999971
11,3,6,0.0683,59.999999999999154
11,3,7,0.086,59.999999999999226
11,3,8,0.0837,59.99999999999925
11,3,9,0.0916,59.99999999999908
11,3,10,0.0981,59.99999999999896
11,3,11,0.09,59.999999999999126
11,3,12,0.0876,59.99999999999917
11,3,13,0.0795,59.99999999999926
11,3,14,0.0681,59.999999999999154
11,3,15,0.0508,59.999999999999446
11,3,16,0.0388,59.99999999999998
11,3,17,0.029,60.00000000000029
11,3,18,0.0197,60.00000000000024
11,3,19,0.0132,60.00000000000015
11,3,20,0.0083,59.99999999999999
11,3,21,0.005,60.00000000000002
11,3,22,0.004,60.00000000000006
11,3,23,0.0015,59.99999999999999
11,3,24,0.0005,60.0
11,3,25,0.0004,60.0
11,3,29,0.0001,60.0
11,3,30,0.0001,60.0
11,4,3,0.0049,19.99999999999989
11,4,4,0.0128,19.99999999999992
11,4,5,0.034,19.99999999999992
11,4,6,0.0577,19.999999999999684
11,4,7,0.0786,19.999999999999535
11,4,8,0.0879,19.999999999999535
11,4,9,0.1066,19.999999999999524
11,4,10,0.1136,19.999999999999517
11,4,11,0.1105,19.99999999999952
11,4,12,0.1094,19.99999999999952
11,4,13,0.0914,19.999999999999535
11,4,14,0.0665,19.999999999999638
11,4,15,0.048,19.999999999999726
11,4,16,0.0334,19.99999999999993
11,4,17,0.0222,19.99999999999995
11,4,18,0.0103,19.9999999999999
11,4,19,0.0066,19.99999999999988
11,4,20,0.0035,19.999999999999908
11,4,21,0.0014,19.999999999999883
11,4,22,0.0004,19.999999999999886
11,4,23,0.0003,19.999999999999886
11,5,3,0.0023,-19.99999999999989
11,5,4,0.0074,-19.99999999999988
11,5,5,0.019,-19.99999999999995
11,5,6,0.0418,-19.99999999999976
11,5,7,0.0671,-19.999999999999627
11,5,8,0.1008,-19.999999999999535
11,5,9,0.1258,-19.99999999999952
11,5,10,0.1386,-19.99999999999982
11,5,11,0.1391,-19.999999999999822
11,5,12,0.1175,-19.99999999999951
11,5,13,0.0942,-19.999999999999535
11,5,14,0.0661,-19.999999999999638
11,5,15,0.0398,-19.999999999999822
11,5,16,0.0245,-19.99999999999995
11,5,17,0.0094,-19.999999999999893
11,5,18,0.0042,-19.9999999999999
11,5,19,0.0017,-19.99999999999988
11,5,20,0.0005,-19.999999999999886
11,5,21,0.0002,-19.999999999999886
12,1,5,0.0001,879.0
12,1,6,0.001,878.9999999999998
12,1,7,0.0009,878.9999999999998
12,1,8,0.0007,878.9999999999998
12,1,9,0.0021,878.9999999999999
12,1,10,0.0028,879.0000000000002
12,1,11,0.0044,878.9999999999999
12,1,12,0.0067,878.9999999999985
12,1,13,0.0111,878.9999999999994
12,1,14,0.0136,878.9999999999994
12,1,15,0.0205,879.0000000000007
12,1,16,0.0246,879.0000000000019
12,1,17,0.0358,878.9999999999994
12,1,18,0.0457,878.9999999999919
12,1,19,0.051,878.9999999999906
12,1,20,0.0572,878.9999999999884
12,1,21,0.0708,878.9999999999869
12,1,22,0.068,878.9999999999869
12,1,23,0.0708,878.9999999999869
12,1,24,0.0733,878.9999999999868
12,1,25,0.0699,878.9999999999869
12,1,26,0.0639,878.9999999999873
12,1,27,0.0665,878.9999999999869
12,1,28,0.0542,878.9999999999892
12,1,29,0.0442,878.9999999999925
12,1,30,0.0348,879.0000000000003
12,1,31,0.0345,879.0000000000006
12,1,32,0.0217,879.0000000000014
12,1,33,0.0156,879.0000000000009
12,1,34,0.0111,878.9999999999994
12,1,35,0.0075,878.9999999999985
12,1,36,0.0063,878.9999999999986
12,1,37,0.0034,879.0000000000002
12,1,38,0.0017,878.9999999999998
12,1,39,0.0021,878.9999999999999
12,1,40,0.0008,878.9999999999998
12,1,41,0.0002,879.0
12,1,42,0.0003,878.9999999999999
12,1,44,0.0001,879.0
12,1,45,0.0001,879.0
12,2,3,0.0089,78.99999999999996
12,2,4,0.0259,79.00000000000024
12,2,5,0.0516,79.00000000000004
12,2,6,0.0743,78.99999999999943
12,2,7,0.0812,78.99999999999935
12,2,8,0.0793,78.99999999999937
12,2,9,0.0791,78.99999999999937
12,2,10,0.0697,78.9999999999995
12,2,11,0.0767,78.9999999999994
12,2,12,0.0708,78.99999999999949
12,2,13,0.0686,78.9999999999995
12,2,14,0.0635,78.99999999999959
12,2,15,0.0539,79.00000000000004
12,2,16,0.0507,79.00000000000004
12,2,17,0.0398,79.00000000000011
12,2,18,0.031,79.00000000000027
12,2,19,0.0228,79.00000000000023
12,2,20,0.0156,79.00000000000017
12,2,21,0.014,79.00000000000013
12,2,22,0.0083,78.99999999999991
12,2,23,0.0051,78.99999999999999
12,2,24,0.0037,79.00000000000004
12,2,25,0.0021,79.00000000000001
12,2,26,0.0012,78.99999999999999
12,2,27,0.0014,78.99999999999999
12,2,28,0.0005,79.0
12,2,30,0.0002,79.0
12,2,32,0.0001,79.0
12,3,3,0.0069,38.99999999999999
12,3,4,0.0211,39.0000000000001
12,3,5,0.0429,38.99999999999975
12,3,6,0.0664,38.99999999999944
12,3,7,0.0757,38.99999999999941
12,3,8,0.0839,38.99999999999941
12,3,9,0.0836,38.99999999999941
12,3,10,0.09,38.99999999999941
12,3,11,0.0846,38.99999999999941
12,3,12,0.0914,38.99999999999941
12,3,13,0.0743,38.99999999999941
12,3,14,0.0656,38.999999999999446
12,3,15,0.0566,38.999999999999545
12,3,16,0.0503,38.99999999999967
12,3,17,0.0364,38.99999999999994
12,3,18,0.0276,39.00000000000011
12,3,19,0.0181,39.0000000000001
12,3,20,0.0091,38.99999999999999
12,3,21,0.0074,38.99999999999996
12,3,22,0.0039,39.00000000000002
12,3,23,0.0021,39.0
12,3,24,0.0009,38.99999999999999
12,3,25,0.0006,39.0
12,3,26,0.0002,39.0
12,3,27,0.0003,39.0
12,3,29,0.0001,39.0
12,4,3,0.0052,-1.000000000000113
12,4,4,0.0162,-1.0000000000001157
12,4,5,0.03,-1.0000000000001157
12,4,6,0.0515,-1.000000000000106
12,4,7,0.0718,-1.000000000000104
12,4,8,0.0803,-1.000000000000104
12,4,9,0.1029,-1.000000000000104
12,4,10,0.1044,-1.000000000000104
12,4,11,0.1098,-1.000000000000104
12,4,12,0.1067,-1.000000000000104
12,4,13,0.0879,-1.000000000000104
12,4,14,0.077,-1.000000000000104
12,4,15,0.054,-1.000000000000106
12,4,16,0.0382,-1.0000000000001092
12,4,17,0.0311,-1.0000000000001157
12,4,18,0.0139,-1.0000000000001152
12,4,19,0.0103,-1.0000000000001148
12,4,20,0.0051,-1.000000000000113
12,4,21,0.0015,-1.0000000000001137
12,4,22,0.0015,-1.0000000000001137
12,4,23,0.0006,-1.0000000000001137
12,4,25,0.0001,-1.0000000000001137
12,5,3,0.0022,-40.99999999999988
12,5,4,0.0087,-40.99999999999987
12,5,5,0.0194,-41.00000000000002
12,5,6,0.036,-40.999999999999886
12,5,7,0.0611,-40.999999999999496
12,5,8,0.0889,-40.99999999999948
12,5,9,0.1156,-40.99999999999922
12,5,10,0.1248,-40.9999999999992
12,5,11,0.1293,-40.999999999999375
12,5,12,0.123,-40.9999999999992
12,5,13,0.1059,-40.99999999999925
12,5,14,0.0758,-40.999999999999496
12,5,15,0.0504,-40.999999999999496
12,5,16,0.0318,-41.00000000000004
12,5,17,0.0145,-40.99999999999999
12,5,18,0.0079,-40.99999999999984
12,5,19,0.0031,-40.9999999999999
12,5,20,0.0008,-40.99999999999987
12,5,21,0.0006,-40.99999999999988
12,5,22,0.0001,-40.999999999999886
12,5,23,0.0001,-40.999999999999886
13,1,6,0.0002,856.0
13,1,7,0.0006,856.0
13,1,8,0.0006,856.0
13,1,9,0.0008,855.9999999999999
13,1,10,0.0023,856.0
13,1,11,0.0028,856.0
13,1,12,0.0055,855.9999999999993
13,1,13,0.0066,855.9999999999985
13,1,14,0.0108,855.9999999999995
13,1,15,0.0129,855.9999999999998
13,1,16,0.0203,856.0000000000007
13,1,17,0.0255,856.0000000000013
13,1,18,0.0312,856.0000000000035
13,1,19,0.0385,855.9999999999985
13,1,20,0.0492,855.9999999999924
13,1,21,0.0527,855.9999999999909
13,1,22,0.0629,855.9999999999882
13,1,23,0.0694,855.9999999999878
13,1,24,0.0683,855.9999999999878
13,1,25,0.0679,855.9999999999878
13,1,26,0.0672,855.9999999999878
13,1,27,0.0658,855.999999999988
13,1,28,0.0609,855.9999999999885
13,1,29,0.0537,855.9999999999905
13,1,30,0.0491,855.9999999999924
13,1,31,0.042,855.9999999999962
13,1,32,0.0341,856.0000000000014
13,1,33,0.0299,856.0000000000034
13,1,34,0.0224,856.0000000000008
13,1,35,0.0137,855.9999999999998
13,1,36,0.0114,855.9999999999998
13,1,37,0.007,855.9999999999984
13,1,38,0.0047,855.9999999999998
13,1,39,0.004,856.0000000000002
13,1,40,0.002,855.9999999999999
13,1,41,0.0012,855.9999999999999
13,1,42,0.0007,856.0
13,1,43,0.0006,856.0
13,1,44,0.0002,856.0
13,1,45,0.0003,856.0
13,1,47,0.0001,856.0
13,2,4,0.0097,56.00000000000001
13,2,5,0.0285,56.00000000000028
13,2,6,0.0564,55.99999999999925
13,2,7,0.0876,55.99999999999908
13,2,8,0.0978,55.99999999999888
13,2,9,0.0818,55.99999999999904
13,2,10,0.0746,55.99999999999899
13,2,11,0.0745,55.99999999999898
13,2,12,0.0722,55.99999999999899
13,2,13,0.0661,55.99999999999912
13,2,14,0.0617,55.99999999999918
13,2,15,0.0582,55.99999999999922
13,2,16,0.0524,55.99999999999932
13,2,17,0.0438,55.9999999999996
13,2,18,0.0357,56.00000000000006
13,2,19,0.0264,56.00000000000027
13,2,20,0.0224,56.00000000000028
13,2,21,0.0146,56.000000000000185
13,2,22,0.0106,56.00000000000006
13,2,23,0.0092,55.99999999999999
13,2,24,0.0052,55.99999999999997
13,2,25,0.0043,56.000000000000014
13,2,26,0.0031,56.00000000000002
13,2,27,0.0009,55.99999999999998
13,2,28,0.0012,55.99999999999998
13,2,29,0.0006,55.99999999999999
13,2,30,0.0002,56.0
13,2,31,0.0003,55.99999999999999
13,3,4,0.0102,16.0
13,3,5,0.026,16.0
13,3,6,0.0589,16.0
13,3,7,0.0809,16.0
13,3,8,0.09,16.0
13,3,9,0.0937,16.0
13,3,10,0.0802,16.0
13,3,11,0.0875,16.0
13,3,12,0.0824,16.0
13,3,13,0.0697,16.0
13,3,14,0.0738,16.0
13,3,15,0.0611,16.0
13,3,16,0.0484,16.0
13,3,17,0.0389,16.0
13,3,18,0.03,16.0
13,3,19,0.0228,16.0
13,3,20,0.0177,16.0
13,3,21,0.0103,16.0
13,3,22,0.0079,16.0
13,3,23,0.004,16.0
13,3,24,0.0023,16.0
13,3,25,0.0021,16.0
13,3,26,0.0006,16.0
13,3,27,0.0005,16.0
13,3,29,0.0001,16.0
13,4,4,0.007,-24.0000000000001
13,4,5,0.0203,-24.0000000000002
13,4,6,0.0481,-23.999999999999964
13,4,7,0.0726,-23.999999999999783
13,4,8,0.0899,-23.999999999999652
13,4,9,0.0904,-23.999999999999652
13,4,10,0.1002,-23.99999999999964
13,4,11,0.0953,-23.999999999999645
13,4,12,0.099,-23.99999999999964
13,4,13,0.0959,-23.999999999999645
13,4,14,0.0771,-23.99999999999978
13,4,15,0.0653,-23.999999999999805
13,4,16,0.0529,-23.999999999999925
13,4,17,0.0329,-24.000000000000203
13,4,18,0.0225,-24.000000000000217
13,4,19,0.0134,-24.00000000000017
13,4,20,0.0079,-24.000000000000096
13,4,21,0.0048,-24.00000000000012
13,4,22,0.0022,-24.000000000000117
13,4,23,0.0017,-24.000000000000107
13,4,24,0.0004,-24.000000000000117
13,4,25,0.0002,-24.000000000000117
13,5,4,0.0043,-63.99999999999992
13,5,5,0.015,-63.99999999999996
13,5,6,0.0352,-63.99999999999995
13,5,7,0.0557,-63.99999999999968
13,5,8,0.0818,-63.99999999999949
13,5,9,0.1019,-63.99999999999909
13,5,10,0.1205,-63.999999999998565
13,5,11,0.1227,-63.99999999999855
13,5,12,0.1279,-63.99999999999869
13,5,13,0.1,-63.999999999999154
13,5,14,0.0842,-63.999999999999474
13,5,15,0.0673,-63.99999999999943
13,5,16,0.0389,-63.9999999999999
13,5,17,0.0247,-63.99999999999997
13,5,18,0.0113,-63.99999999999988
13,5,19,0.0052,-63.99999999999989
13,5,20,0.0022,-63.999999999999886
13,5,21,0.0005,-63.999999999999886
13,5,22,0.0002,-63.999999999999886
13,5,23,0.0004,-63.999999999999886
13,5,25,0.0001,-63.999999999999886
14,1,5,0.0001,831.0
14,1,7,0.0002,831.0
14,1,8,0.0004,831.0
14,1,9,0.0011,830.9999999999999
14,1,10,0.0014,830.9999999999998
14,1,11,0.0029,831.0000000000001
14,1,12,0.0033,831.0000000000002
14,1,13,0.005,830.9999999999999
14,1,14,0.0057,830.9999999999995
14,1,15,0.0105,831.0000000000007
14,1,16,0.0135,831.0000000000015
14,1,17,0.0168,831.0000000000022
14,1,18,0.0232,831.0000000000035
14,1,19,0.0301,831.000000000004
14,1,20,0.034,831.0000000000018
14,1,21,0.0414,830.9999999999964
14,1,22,0.0542,830.9999999999945
14,1,23,0.0537,830.9999999999945
14,1,24,0.0594,830.9999999999941
14,1,25,0.0618,830.9999999999941
14,1,26,0.0672,830.9999999999939
14,1,27,0.0685,830.9999999999937
14,1,28,0.063,830.9999999999941
14,1,29,0.0617,830.9999999999941
14,1,30,0.056,830.9999999999945
14,1,31,0.0565,830.9999999999945
14,1,32,0.0452,830.9999999999956
14,1,33,0.0365,830.9999999999994
14,1,34,0.0306,831.000000000004
14,1,35,0.0276,831.0000000000039
14,1,36,0.0194,831.0000000000024
14,1,37,0.0152,831.0000000000018
14,1,38,0.012,831.0000000000011
14,1,39,0.0067,830.9999999999992
14,1,40,0.0055,830.9999999999997
14,1,41,0.0033,831.0000000000002
14,1,42,0.0024,831.0
14,1,43,0.0013,830.9999999999998
14,1,44,0.0011,830.9999999999999
14,1,45,0.0008,830.9999999999999
14,1,46,0.0003,831.0
14,1,47,0.0002,831.0
14,1,49,0.0002,831.0
14,1,51,0.0001,831.0
14,2,4,0.0108,31.00000000000001
14,2,5,0.0266,31.00000000000007
14,2,6,0.0589,30.99999999999961
14,2,7,0.0858,30.999999999999368
14,2,8,0.0868,30.99999999999938
14,2,9,0.0805,30.999999999999385
14,2,10,0.0724,30.99999999999942
14,2,11,0.0713,30.99999999999944
14,2,12,0.0693,30.99999999999946
14,2,13,0.064,30.999999999999563
14,2,14,0.0591,30.99999999999961
14,2,15,0.0562,30.99999999999964
14,2,16,0.0509,30.99999999999975
14,2,17,0.0455,30.999999999999872
14,2,18,0.0353,31.0
14,2,19,0.0288,31.000000000000075
14,2,20,0.0276,31.000000000000075
14,2,21,0.021,31.000000000000064
14,2,22,0.0146,31.00000000000004
14,2,23,0.0109,31.00000000000001
14,2,24,0.0084,30.999999999999982
14,2,25,0.0048,31.0
14,2,26,0.0049,31.0
14,2,27,0.0019,31.0
14,2,28,0.0014,31.0
14,2,29,0.0012,31.0
14,2,30,0.0003,31.0
14,2,31,0.0004,31.0
14,2,32,0.0004,31.0
14,3,4,0.0121,-9.00000000000002
14,3,5,0.0245,-9.00000000000003
14,3,6,0.0527,-8.99999999999991
14,3,7,0.0799,-8.999999999999867
14,3,8,0.0881,-8.999999999999867
14,3,9,0.0845,-8.999999999999867
14,3,10,0.0796,-8.999999999999867
14,3,11,0.0791,-8.999999999999867
14,3,12,0.0777,-8.999999999999867
14,3,13,0.076,-8.999999999999867
14,3,14,0.0702,-8.99999999999987
14,3,15,0.0573,-8.999999999999906
14,3,16,0.0521,-8.99999999999991
14,3,17,0.0434,-8.99999999999992
14,3,18,0.0382,-8.999999999999964
14,3,19,0.0269,-9.00000000000003
14,3,20,0.0222,-9.00000000000003
14,3,21,0.0128,-9.00000000000002
14,3,22,0.0085,-8.999999999999998
14,3,23,0.0063,-8.999999999999996
14,3,24,0.0033,-8.999999999999996
14,3,25,0.0018,-8.999999999999998
14,3,26,0.0011,-8.999999999999998
14,3,27,0.0007,-9.0
14,3,28,0.0004,-9.0
14,3,29,0.0003,-9.0
14,3,30,0.0002,-9.0
14,3,31,0.0001,-9.0
14,4,4,0.0065,-49.00000000000008
14,4,5,0.0206,-49.00000000000028
14,4,6,0.0448,-48.999999999999964
14,4,7,0.0666,-48.99999999999989
14,4,8,0.0847,-48.999999999999865
14,4,9,0.0839,-48.999999999999865
14,4,10,0.0979,-48.999999999999865
14,4,11,0.096,-48.999999999999865
14,4,12,0.0972,-48.999999999999865
14,4,13,0.0862,-48.999999999999865
14,4,14,0.0797,-48.999999999999865
14,4,15,0.0646,-48.99999999999989
14,4,16,0.0534,-48.99999999999992
14,4,17,0.0409,-48.99999999999999
14,4,18,0.0301,-49.00000000000039
14,4,19,0.0208,-49.00000000000029
14,4,20,0.0127,-49.00000000000021
14,4,21,0.0052,-49.00000000000009
14,4,22,0.0037,-49.00000000000014
14,4,23,0.0026,-49.0000000000001
14,4,24,0.0013,-49.0000000000001
14,4,25,0.0005,-49.00000000000012
14,4,26,0.0001,-49.000000000000114
14,5,4,0.003,-88.99999999999991
14,5,5,0.0114,-89.0
14,5,6,0.0297,-89.00000000000033
14,5,7,0.0514,-88.99999999999908
14,5,8,0.0738,-88.99999999999875
14,5,9,0.0969,-88.99999999999815
14,5,10,0.109,-88.99999999999774
14,5,11,0.1229,-88.99999999999758
14,5,12,0.1183,-88.99999999999761
14,5,13,0.1165,-88.99999999999763
14,5,14,0.0834,-88.99999999999875
14,5,15,0.071,-88.99999999999875
14,5,16,0.0477,-88.99999999999915
14,5,17,0.0305,-89.00000000000033
14,5,18,0.0153,-89.00000000000017
14,5,19,0.0103,-88.99999999999996
14,5,20,0.0054,-88.99999999999996
14,5,21,0.0027,-88.99999999999991
14,5,22,0.0006,-88.99999999999989
14,5,23,0.0002,-88.99999999999989
15,1,6,0.0002,804.0
15,1,7,0.0002,804.0
15,1,8,0.0005,804.0
15,1,9,0.0004,804.0
15,1,10,0.0015,803.9999999999999
15,1,11,0.0018,803.9999999999999
15,1,12,0.0023,804.0000000000001
15,1,13,0.0023,804.0000000000001
15,1,14,0.0057,803.9999999999997
15,1,15,0.0072,803.9999999999993
15,1,16,0.0095,804.0000000000001
15,1,17,0.0127,804.0000000000026
15,1,18,0.0158,804.0000000000032
15,1,19,0.0217,804.0000000000036
15,1,20,0.0289,804.0000000000032
15,1,21,0.036,803.9999999999998
15,1,22,0.0374,803.9999999999987
15,1,23,0.0478,803.9999999999917
15,1,24,0.0501,803.999999999991
15,1,25,0.0578,803.9999999999895
15,1,26,0.0607,803.999999999989
15,1,27,0.0635,803.9999999999884
15,1,28,0.0654,803.9999999999878
15,1,29,0.0654,803.9999999999878
15,1,30,0.0608,803.999999999989
15,1,31,0.0541,803.9999999999901
15,1,32,0.0535,803.9999999999902
15,1,33,0.0452,803.9999999999927
15,1,34,0.0394,803.9999999999974
15,1,35,0.0323,804.0000000000025
15,1,36,0.032,804.0000000000027
15,1,37,0.025,804.0000000000026
15,1,38,0.0182,804.0000000000033
15,1,39,0.0144,804.0000000000031
15,1,40,0.0098,804.0000000000003
15,1,41,0.0076,803.9999999999993
15,1,42,0.0049,804.0
15,1,43,0.0033,804.0000000000006
15,1,44,0.0019,803.9999999999999
15,1,45,0.0011,803.9999999999999
15,1,46,0.0009,803.9999999999999
15,1,47,0.0005,804.0
15,1,48,0.0001,804.0
15,1,49,0.0001,804.0
15,1,51,0.0001,804.0
15,2,5,0.0144,4.0
15,2,6,0.0362,4.0
15,2,7,0.0709,4.0
15,2,8,0.0974,4.0
15,2,9,0.1032,4.0
15,2,10,0.0831,4.0
15,2,11,0.0744,4.0
15,2,12,0.0648,4.0
15,2,13,0.0598,4.0
15,2,14,0.0617,4.0
15,2,15,0.0591,4.0
15,2,16,0.0483,4.0
15,2,17,0.0428,4.0
15,2,18,0.039,4.0
15,2,19,0.0348,4.0
15,2,20,0.027,4.0
15,2,21,0.0212,4.0
15,2,22,0.0163,4.0
15,2,23,0.0151,4.0
15,2,24,0.0096,4.0
15,2,25,0.0062,4.0
15,2,26,0.0059,4.0
15,2,27,0.0034,4.0
15,2,28,0.0022,4.0
15,2,29,0.0013,4.0
15,2,30,0.0006,4.0
15,2,31,0.0005,4.0
15,2,32,0.0001,4.0
15,2,33,0.0003,4.0
15,2,34,0.0002,4.0
15,2,37,0.0001,4.0
15,2,38,0.0001,4.0
15,3,5,0.0125,-36.00000000000008
15,3,6,0.0332,-36.00000000000008
15,3,7,0.0646,-35.999999999999574
15,3,8,0.09,-35.99999999999947
15,3,9,0.0991,-35.99999999999947
15,3,10,0.0925,-35.99999999999947
15,3,11,0.0829,-35.99999999999947
15,3,12,0.075,-35.99999999999947
15,3,13,0.0754,-35.99999999999947
15,3,14,0.069,-35.99999999999949
15,3,15,0.0596,-35.99999999999961
15,3,16,0.0566,-35.99999999999964
15,3,17,0.0476,-35.99999999999964
15,3,18,0.0401,-35.999999999999766
